customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id11672,Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,51.2148328918,1062.1,No
id11673,Female,0,Yes,Yes,29,No,Yes,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.5303963348,19.7,No
id11674,Male,0,Yes,No,28,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.9493624469,1259.0,No
id11675,Male,1,No,No,45,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,22.4801842156,2440.15,No
id11676,Male,0,Yes,No,32,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,83.6337527312,2080.1,No
id11677,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,40.8628655678,3953.15,No
id11678,Male,0,No,No,28,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),48.1227726039,169.75,No
id11679,Female,0,No,Yes,35,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),76.5295114007,689.75,No
id11680,Male,0,Yes,No,15,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.3039790753,6597.25,No
id11681,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),95.2057701582,1124.2,No
id11683,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,72.0636347846,7213.75,No
id11684,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.6915443077,735.5,No
id11685,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,69.9112298725,1914.5,No
id11686,Female,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),55.7831175396,543.0,No
id11687,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,76.7502199051,428.45,No
id11688,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),91.6594796016,3346.8,No
id11689,Female,1,No,No,24,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Electronic check,94.1367052569,674.55,No
id11690,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),70.4928709196,7795.95,No
id11691,Male,0,No,No,36,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.472708059,4079.55,No
id11692,Male,0,No,Yes,18,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.7009437098,2254.2,No
id11693,Female,0,No,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,75.7401087752,942.95,No
id11694,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Mailed check,49.9063383156,119.3,No
id11695,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.0855641025,326.8,No
id11696,Male,0,No,Yes,53,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),71.1057971457,533.6,No
id11697,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,63.0601545739,1083.7,No
id11698,Female,0,No,Yes,39,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,94.6474781162,948.9,No
id11699,Male,1,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),42.7543395692,1698.55,No
id11700,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.4099876406,2424.5,No
id11701,Male,0,No,No,43,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.1958252394,1426.75,No
id11702,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),88.2263787823,3615.6,No
id11703,Female,1,Yes,No,33,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),60.8971588203,3342.45,No
id11704,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,61.1774947845,720.45,No
id11705,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.2513973861,3357.9,No
id11706,Female,0,No,Yes,51,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,52.9122011616,2264.05,No
id11707,Male,1,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.3952827273,2169.75,Yes
id11708,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,76.6505157532,265.45,No
id11709,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,72.1922529971,320.4,No
id11710,Male,1,Yes,No,51,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Two year,No,Electronic check,57.7804127541,5166.2,No
id11711,Female,0,No,Yes,38,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.144866486,1490.4,No
id11712,Female,0,No,No,12,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,62.400423657,1850.65,No
id11713,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,70.7179551175,3273.8,No
id11714,Female,0,Yes,No,22,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,74.1181068564,1188.2,No
id11715,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,58.6771983628,8333.95,No
id11716,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,42.4364996211,946.95,No
id11717,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,72.3377783011,72.4,No
id11718,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,43.3656407663,4824.45,No
id11719,Male,1,No,Yes,28,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,46.592241434,2447.45,No
id11720,Female,0,Yes,No,18,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.9834955553,697.25,No
id11721,Male,0,No,No,23,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,86.706949585,6444.05,No
id11722,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,74.2147786201,1037.75,No
id11723,Male,0,No,Yes,49,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),35.8980821102,2809.05,No
id11724,Male,0,Yes,No,36,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,35.6660395761,6297.65,No
id11725,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,98.6728278806,2976.95,No
id11726,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,90.2574685266,401.1,No
id11727,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,94.3822387859,23.45,No
id11728,Female,0,No,No,35,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,94.8689748462,171.15,No
id11729,Male,0,No,No,42,Yes,No,No,Yes,No,No internet service,No,No,Yes,Two year,No,Mailed check,18.25,862.4,No
id11730,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),67.2165401317,727.85,No
id11731,Male,0,Yes,Yes,25,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.2791832674,2199.05,No
id11733,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,77.3747033718,2510.7,No
id11734,Female,1,No,Yes,32,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,86.9248297035,4062.2,No
id11735,Female,0,No,No,5,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),67.1252370863,2117.25,No
id11736,Female,0,Yes,No,52,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,68.6597640773,5755.8,No
id11737,Female,0,Yes,No,38,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.3790188562,7467.5,No
id11738,Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),62.9495400674,3857.1,No
id11739,Female,0,No,No,32,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.5756077854,4689.15,No
id11740,Male,0,Yes,Yes,32,No,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,75.2639014807,880.05,No
id11742,Female,0,No,No,22,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Mailed check,106.8067415992,93.85,No
id11744,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,48.4877340162,5623.7,No
id11745,Male,1,Yes,No,25,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,96.281207651,935.9,No
id11746,Female,0,Yes,No,45,Yes,No,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,67.3155809975,286.8,No
id11747,Female,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,64.1078821973,4914.8,No
id11748,Male,0,Yes,Yes,32,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.688516857,2510.2,No
id11749,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),60.2559526204,3913.3,No
id11750,Female,0,Yes,No,40,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.9776755595,75.9,No
id11751,Female,0,No,Yes,31,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,71.311845983,1031.7,No
id11753,Male,1,Yes,No,42,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,50.2867750246,227.45,No
id11754,Female,0,No,No,30,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),42.2018769076,6640.7,No
id11755,Female,1,No,No,28,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),88.3220422058,42.9,No
id11756,Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.1242316303,20.5,No
id11757,Female,1,Yes,No,32,Yes,Yes,No,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.3455494707,3605.2,No
id11758,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.6889788382,2566.5,No
id11759,Male,0,Yes,No,35,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,41.6543715234,1188.2,No
id11760,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.0977032447,4730.6,No
id11761,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,90.5488028365,1679.65,No
id11762,Female,0,No,No,33,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,46.2018359428,355.2,No
id11764,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,67.4411867214,5135.15,No
id11765,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),65.881189684,996.45,No
id11766,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),96.0043978474,347.25,No
id11767,Male,0,Yes,No,10,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,66.9807648477,25.35,No
id11768,Male,0,No,No,21,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),86.552159664,4663.4,No
id11769,Male,0,No,No,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,74.9546052601,1753.0,No
id11771,Male,0,No,No,58,No,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,79.0937941313,3231.05,No
id11772,Female,1,Yes,No,29,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),62.3972250022,3548.3,No
id11773,Male,0,Yes,No,36,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,49.4645094433,50.55,No
id11774,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,50.790865546,3023.65,No
id11775,Male,0,No,No,15,Yes,No phone service,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,66.9855402611,868.5,No
id11776,Female,0,No,No,48,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),55.3323937067,667.7,No
id11777,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,66.3869558654,126.05,Yes
id11778,Male,1,No,No,34,No,No,No,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,43.9686456581,805.1,No
id11780,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Mailed check,53.2986704411,6425.65,No
id11781,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),68.3328012373,678.2,No
id11782,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,56.6569220906,1514.85,No
id11783,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,62.0495380757,7246.15,No
id11785,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,39.8833988985,1177.05,No
id11786,Female,0,Yes,Yes,11,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),40.1218437144,305.55,No
id11787,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,68.8932051069,1291.35,No
id11788,Male,1,No,No,57,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.3217807131,1940.85,No
id11789,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),72.4614691424,2509.95,No
id11790,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.377874069,7281.6,No
id11791,Female,0,No,No,48,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.7386769356,3974.15,No
id11792,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),40.4509016292,3204.65,No
id11793,Male,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,70.438232737,5705.05,No
id11794,Male,0,Yes,Yes,57,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),64.1903168759,1230.25,No
id11795,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,87.8877445345,1182.55,No
id11796,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),82.2762963885,360.35,No
id11797,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,60.029342656,68.45,No
id11798,Male,0,No,No,27,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),71.3043483853,1215.65,No
id11799,Female,0,No,No,51,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.6672692143,1534.05,No
id11800,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.2693559052,190.5,No
id11801,Male,0,No,Yes,26,Yes,No,No,No,No internet service,Yes,No,No,No,Two year,No,Electronic check,111.2479208864,454.0,No
id11802,Male,0,Yes,No,15,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),103.0643441136,1287.85,No
id11803,Male,0,No,Yes,28,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.5132836527,863.1,No
id11804,Male,0,No,No,72,Yes,No,No,No,No internet service,No,No,No,No internet service,Two year,No,Mailed check,93.9239272128,451.55,No
id11805,Female,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,53.2252221393,2111.3,No
id11806,Male,0,No,No,45,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,35.0168261162,7553.6,No
id11807,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,74.2743200684,84.6,No
id11808,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.5726173512,461.3,No
id11809,Female,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),76.08410452,658.95,No
id11810,Male,1,Yes,No,30,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),59.2887541836,7965.95,No
id11811,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.4005457763,1889.5,No
id11812,Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.0625246447,1992.95,No
